1,1,1.4,0.3,0,0,-0.364986,-0.338249,0.24481,0.239389,0.0391799,-0.236602,0.0660117,0.143818,0.0933611,0.373673,-0.126808,-0.243302
1,1,1.4,0.3,-0.1,-0.5,0.30713,-0.0498999,-0.0572336,0.2313,-0.0932664,-0.213502,0.209739,0.000458013,-0.343294,-0.00154488,0.113099,0.287315
1,1,0.6,0.5,-0.1,-0.5,0.101476,-0.212778,-0.361704,0.325287,-0.113075,-0.0457746,-0.241428,-0.218026,-0.366984,0.249608,0.16254,-0.214407
1,1,1.4,0.4,0,0,-0.0130188,-0.0504448,-0.114595,0.124359,-0.00746358,-0.131846,0.00438371,-0.0416861,-0.0820109,0.0539201,-0.0428044,0.0473337
1,1,1.4,0.4,-0.1,-0.5,-0.0503626,0.103492,-0.0664423,0.109086,-0.281457,-0.188417,-0.1035,0.152628,-0.158627,-0.0661403,0.00650038,0.14111
1,1,1.4,0.5,0,0,0.00670652,-0.207531,0.181891,0.235151,-0.0702921,-0.30303,-0.135392,-0.0102668,0.0543171,-0.0739577,-0.0617754,-0.0941554
1,1,1.4,0.5,-0.1,-0.5,0.099982,-0.0110275,-0.092501,-0.0599855,-0.108556,-0.0903892,-0.0602393,0.111823,0.0239613,-0.080159,-0.121977,-0.0255234
1,1,1.4,0.6,0,0,0.0562915,-0.0681069,-0.110974,0.105121,0.0133032,-0.256462,-0.0570635,-0.169905,-0.0860655,0.0133996,0.0482499,0.0740247
1,1,1.4,0.6,-0.1,-0.5,0.0343406,-0.190431,-0.0651219,0.279338,-0.0860962,-0.129605,0.0381252,-0.044495,0.0600743,-0.139387,-0.0484701,-0.177884
1,1,1.4,0.7,0,0,0.036466,-0.160486,-0.06688,0.148706,-0.231363,-0.0605551,-0.249635,0.0146469,-0.0826714,0.0627396,-0.18015,-0.1043
1,1,1.4,0.7,-0.1,-0.5,-0.148822,-0.144045,-0.149019,0.0973675,0.0218081,-0.0160535,-0.0745848,-0.137181,-0.00181477,0.0477935,-0.00114643,0.115438
1,1,1.4,0.8,0,0,-0.157224,-0.158749,-0.0515066,0.032563,-0.0862947,-0.036312,-0.00454343,-0.114783,-0.0309712,-0.0511486,0.00448346,0.00168579
1,1,1.4,0.8,-0.1,-0.5,-0.489528,0.0693846,-0.0273736,0.1336,0.00724379,-0.222758,-0.0879793,-0.0221341,-0.131833,-0.00390813,0.117551,0.0750067
1,1,0.6,0.6,0,0,-0.979161,0.0693,-0.329702,-0.0807411,-0.254726,-0.0760347,0.286933,-0.115448,-1.06076,0.36014,0.132476,-0.179889
1,1,0.6,0.6,-0.1,-0.5,0.210088,-0.202338,-0.022124,0.152568,-0.282585,-0.403473,0.0996269,0.0801344,0.161529,-0.37153,-0.0361656,-0.504715
1,1,0.6,0.7,0,0,0.165752,0.00912937,-0.229329,0.231918,-0.211575,-0.338157,-0.00185335,-0.292588,-0.143284,0.0572331,-0.183886,-0.194571
1,1,0.6,0.7,-0.1,-0.5,-0.0659792,-0.326673,-0.301012,0.0718832,-0.480605,0.167084,0.590803,-0.273923,0.0407381,-0.137439,0.0960591,-0.40871
