Pricing Opt,1,4,1.25,0.8,-0.025,-0,,34245.2,6530.06,-1956.16,29671.3,13806,3343,10463,36.8186,248.765,754.049,,4.23442,36531,13807,15203,0.794129,1.18714,0.444108,8.30141
Pricing Opt,1,4,1.25,0.8,-0.025,-0.25,,37439.7,6532.5,-2516.09,33423.3,14191,3042,11149,37.8444,248.858,723.313,,4.03163,36533,14191,15121,0.802374,0.851637,0.283072,7.2281
Pricing Opt,1,4,1.5,0.4,-0,-0,,32516.6,7166.46,0,25350.2,14318,4879,9439,31.8194,227.507,720.774,,4.99997,36531,14318,14487,0.788539,1.11821,0.360445,7.9798
Pricing Opt,1,4,1.5,0.4,-0,-0.25,,31871.8,7020.19,-723.886,25575.5,14456,4266,10190,32.1264,222.864,703.765,,4.56147,36530,14457,14716,0.798617,1.16522,0.463887,8.51978
Pricing Opt,1,4,1.5,0.4,-0.025,-0,,31495.6,7152.47,-1613.03,25956.2,14382,4734,9648,31.9621,227.063,725.893,,4.97548,36531,14383,14450,0.789285,1.1729,0.386404,8.35591
Pricing Opt,1,4,1.5,0.4,-0.025,-0.25,,33249.9,7017.11,-2478.12,28710.9,14794,4737,10057,32.8774,222.766,663.728,,4.24104,36532,14795,14697,0.807302,0.81822,0.289249,7.38521
Pricing Opt,1,4,1.5,0.6,-0,-0,,34281.4,7166.09,0,27115.3,13877,4566,9310,30.8379,227.495,734.699,,5.33838,36528,13877,14584,0.779182,1.14825,0.375837,8.29215
Pricing Opt,1,4,1.5,0.6,-0,-0.25,,33651.2,7142.9,-676.371,27184.7,14568,3746,10821,32.3741,226.759,740.903,,5.01608,36530,14568,14261,0.789208,1.24433,0.449018,8.90213
Pricing Opt,1,4,1.5,0.6,-0.025,-0,,32647.6,7088.17,-1638.88,27198.3,13967,4116,9851,31.0399,225.022,742.131,,5.35185,36532,13968,14484,0.77884,1.37552,0.483652,8.62434
Pricing Opt,1,4,1.5,0.6,-0.025,-0.25,,34611.1,7142.12,-2297.83,29766.8,14200,4304,9896,31.557,226.734,730.413,,5.0652,36532,14200,14526,0.786351,1.23615,0.396936,8.52797
Pricing Opt,1,1,1,0.4,-0.025,-0,,32942.7,6496.09,-949.271,27395.9,16813,2608,14204,56.0453,309.339,807.571,,2.33923,36535,16814,14321,0.852196,0.663341,0.424403,6.0691
Pricing Opt,1,4,1.5,0.8,-0,-0,,37963.5,7139.73,0,30823.7,13332,4721,8611,29.6288,226.659,706.235,,5.3037,36532,13333,14989,0.775273,0.847042,0.22809,7.21928
Pricing Opt,1,4,1.5,0.8,-0,-0.25,,39952.1,6863,-578.662,33667.7,14016,3756,10260,31.1488,217.873,627.709,,4.4408,36531,14017,15118,0.79754,0.545818,0.155878,6.61772
Pricing Opt,1,4,1.5,0.8,-0.025,-0,,39267.4,7064.53,-1106.1,33309,13807,5116,8690,30.6827,224.271,673.759,,4.8001,36533,13807,15011,0.78883,0.761963,0.202592,6.91275
